file_start,time,channel,SNR,og_cluster,cluster,status
2020-07-07T14:31:08.931000Z,3.0,500,3.7402218363932542,,,Mismatched
2020-07-07T14:31:08.931000Z,6.0,0,3.9339825763218657,,,Mismatched
2020-07-07T14:31:08.931000Z,6.0,500,3.595617498747126,,,Mismatched
2020-07-07T14:31:08.931000Z,15.0,0,4.279192233759395,,,Mismatched
2020-07-07T14:31:08.931000Z,15.0,500,3.948458272777656,,,Mismatched
2020-07-07T14:31:08.931000Z,15.0,1000,4.471730168546334,,,Mismatched
2020-07-07T14:31:08.931000Z,21.0,1000,4.042089475467846,,,Mismatched
2020-07-07T14:31:08.931000Z,27.0,0,3.903208871928308,,,Mismatched
2020-07-07T14:37:38.931000Z,0.0,500,3.7781043720742646,,,Mismatched
2020-07-07T14:37:38.931000Z,12.0,0,4.111966753920736,,,Mismatched
2020-07-07T14:37:38.931000Z,24.0,0,4.508589146589627,,,Mismatched
2020-07-07T14:37:38.931000Z,24.0,1000,3.671072979135814,,,Mismatched
2020-07-07T14:37:38.931000Z,27.0,1000,4.03168673002665,,,Mismatched
2020-07-07T14:38:08.931000Z,9.0,500,3.749952805204484,,,Mismatched
2020-07-07T14:38:08.931000Z,18.0,0,4.918554108888406,,,Mismatched
2020-07-07T14:41:08.931000Z,0.0,500,3.5648668447046377,,,Mismatched
2020-07-07T14:41:08.931000Z,3.0,500,3.822365284080625,,,Mismatched
2020-07-07T14:41:08.931000Z,6.0,500,3.66747480609766,,,Mismatched
2020-07-07T14:41:08.931000Z,6.0,1000,4.152698656468919,,,Mismatched
2020-07-07T14:41:08.931000Z,9.0,500,3.555189060861251,,,Mismatched
2020-07-07T14:41:08.931000Z,24.0,500,3.965322881660061,,,Mismatched
2020-07-07T14:41:08.931000Z,27.0,500,3.931567155963772,1.0,3.0,Mismatched
2020-07-07T14:41:08.931000Z,27.0,1000,4.442090918183421,,,Mismatched
2020-07-07T14:41:38.931000Z,0.0,1000,4.377547465611479,,,Mismatched
2020-07-07T14:41:38.931000Z,15.0,0,4.673059276717084,,,Mismatched
2020-07-07T14:41:38.931000Z,15.0,1000,3.469000793144167,,,Mismatched
2020-07-07T14:41:38.931000Z,18.0,500,4.170859222269019,,,Mismatched
2020-07-07T14:42:38.931000Z,6.0,1000,4.548751318322806,,,Mismatched
2020-07-07T14:42:38.931000Z,15.0,500,4.046575913363268,,,Mismatched
2020-07-07T14:42:38.931000Z,24.0,0,3.733930820232742,,,Mismatched
2020-07-07T14:42:38.931000Z,27.0,500,4.330580411147412,,,Mismatched
2020-07-07T14:42:38.931000Z,27.0,1000,4.714572306069953,,,Mismatched
2020-07-07T14:48:08.931000Z,6.0,500,3.808614541616637,,,Mismatched
2020-07-07T14:48:08.931000Z,12.0,0,3.5318657132529547,,,Mismatched
2020-07-07T14:48:08.931000Z,21.0,500,3.898678023491038,,,Mismatched
2020-07-07T14:48:08.931000Z,21.0,1000,3.7315170586120487,,,Mismatched
2020-07-07T14:54:38.931000Z,0.0,0,3.856003783870014,,,Mismatched
2020-07-07T14:54:38.931000Z,0.0,500,3.785257099682843,,,Mismatched
2020-07-07T14:54:38.931000Z,3.0,500,4.336789746101926,,,Mismatched
2020-07-07T14:54:38.931000Z,9.0,500,3.8559679921946457,,,Mismatched
2020-07-07T14:54:38.931000Z,12.0,500,4.055444370294222,,,Mismatched
2020-07-07T14:54:38.931000Z,15.0,0,4.020347423812192,,,Mismatched
2020-07-07T14:54:38.931000Z,24.0,500,3.4487022010990467,,,Mismatched
2020-07-07T14:55:38.931000Z,0.0,500,3.401038041829168,,,Mismatched
2020-07-07T14:55:38.931000Z,6.0,500,3.956892099414928,,,Mismatched
2020-07-07T14:55:38.931000Z,9.0,500,3.573086898586898,,,Mismatched
2020-07-07T14:55:38.931000Z,12.0,500,4.028867365589456,,,Mismatched
2020-07-07T14:55:38.931000Z,18.0,0,4.492695341903138,,,Mismatched
2020-07-07T14:55:38.931000Z,18.0,1000,4.055515341379337,,,Mismatched
2020-07-07T14:55:38.931000Z,27.0,500,3.768693735044094,,,Mismatched
2020-07-07T14:59:08.931000Z,0.0,500,3.485933449583522,,,Mismatched
2020-07-07T14:59:08.931000Z,0.0,1000,3.638126004560999,,,Mismatched
2020-07-07T14:59:08.931000Z,6.0,500,3.6615566142502,,,Mismatched
2020-07-07T14:59:08.931000Z,9.0,500,3.9228816841863776,,,Mismatched
2020-07-07T14:59:08.931000Z,12.0,1000,3.47645335314802,,,Mismatched
2020-07-07T14:59:08.931000Z,15.0,0,3.586628752976476,,,Mismatched
2020-07-07T14:59:08.931000Z,18.0,500,3.6071499829461935,,,Mismatched
2020-07-07T14:59:08.931000Z,21.0,1000,3.787408777722083,,,Mismatched
2020-07-07T14:59:38.931000Z,0.0,500,4.28697511301711,,,Mismatched
2020-07-07T14:59:38.931000Z,3.0,500,4.494252720852941,,,Mismatched
2020-07-07T14:59:38.931000Z,3.0,1000,4.084004027396963,,,Mismatched
2020-07-07T14:59:38.931000Z,6.0,500,3.7396338363053134,,,Mismatched
2020-07-07T14:59:38.931000Z,9.0,500,4.010343658132165,,,Mismatched
2020-07-07T14:59:38.931000Z,15.0,500,3.812687043064756,,,Mismatched
2020-07-07T14:59:38.931000Z,15.0,1000,4.428017953819478,,,Mismatched
2020-07-07T14:59:38.931000Z,18.0,0,3.44074885663102,,,Mismatched
2020-07-07T14:59:38.931000Z,24.0,0,3.802366182661781,,,Mismatched
2020-07-07T14:59:38.931000Z,24.0,500,3.8026801615874297,,,Mismatched
2020-07-07T14:59:38.931000Z,27.0,500,4.213779960907574,,,Mismatched
2020-07-07T15:05:38.931000Z,3.0,500,4.081178085630824,,,Mismatched
2020-07-07T15:05:38.931000Z,6.0,0,3.801487630605778,,,Mismatched
2020-07-07T15:05:38.931000Z,6.0,500,4.697518422106336,,,Mismatched
2020-07-07T15:05:38.931000Z,9.0,500,4.612882337660862,,,Mismatched
2020-07-07T15:05:38.931000Z,15.0,500,3.8604363526919263,,,Mismatched
2020-07-07T15:05:38.931000Z,18.0,0,3.704676204888685,,,Mismatched
2020-07-07T15:05:38.931000Z,18.0,500,4.146877044198137,,,Mismatched
2020-07-07T15:05:38.931000Z,24.0,500,3.5843904260616246,,,Mismatched
2020-07-07T15:05:38.931000Z,27.0,500,4.18010937625691,,,Mismatched
2020-07-07T15:22:08.931000Z,0.0,0,3.5851303235044942,,,Mismatched
2020-07-07T15:22:08.931000Z,12.0,0,4.205941533132168,,,Mismatched
2020-07-07T15:22:08.931000Z,21.0,500,3.4226209449049447,,,Mismatched
2020-07-07T15:22:08.931000Z,21.0,1000,3.685347828327207,,,Mismatched
2020-07-07T15:22:08.931000Z,24.0,500,3.714963211142412,,,Mismatched
2020-07-07T15:28:08.931000Z,0.0,0,4.623790158853796,,,Mismatched
2020-07-07T15:28:08.931000Z,3.0,500,3.7864268508381658,,,Mismatched
2020-07-07T15:28:08.931000Z,3.0,1000,3.6385242174933743,,,Mismatched
2020-07-07T15:28:08.931000Z,6.0,1000,3.659774969087761,,,Mismatched
2020-07-07T15:28:08.931000Z,9.0,1000,3.759326538766087,,,Mismatched
2020-07-07T15:28:08.931000Z,24.0,500,3.6623665995483994,,,Mismatched
2020-07-07T15:28:08.931000Z,27.0,0,4.372969212050816,,,Mismatched
2020-07-07T15:28:38.931000Z,0.0,0,4.271234234725116,,,Mismatched
2020-07-07T15:28:38.931000Z,9.0,0,4.423124499122078,,,Mismatched
2020-07-07T15:28:38.931000Z,12.0,1000,3.778486761787595,,,Mismatched
2020-07-07T15:28:38.931000Z,18.0,0,4.779532349625005,,,Mismatched
2020-07-07T15:30:08.931000Z,0.0,500,4.516300183799913,,,Mismatched
2020-07-07T15:30:08.931000Z,6.0,1000,3.782839695772443,,,Mismatched
2020-07-07T15:30:08.931000Z,9.0,1000,4.0974657163359804,,,Mismatched
2020-07-07T15:30:08.931000Z,18.0,1000,4.3501175234744975,,,Mismatched
2020-07-07T15:30:08.931000Z,24.0,0,4.83667073614497,,,Mismatched
2020-07-07T15:30:08.931000Z,24.0,1000,4.02134152491166,,,Mismatched
2020-07-07T15:30:08.931000Z,27.0,1000,3.7614869811259215,,,Mismatched
2020-07-07T15:39:08.931000Z,0.0,1000,3.986827857079084,,,Mismatched
2020-07-07T15:39:08.931000Z,6.0,0,4.881133617951937,,,Mismatched
2020-07-07T15:39:08.931000Z,6.0,500,4.421303914815713,,,Mismatched
2020-07-07T15:42:08.931000Z,3.0,1000,3.9148792239770542,,,Mismatched
2020-07-07T15:42:08.931000Z,18.0,1000,3.578500436222572,,,Mismatched
2020-07-08T07:00:08.931000Z,3.0,0,3.8836615411495576,,,Mismatched
2020-07-08T07:00:08.931000Z,3.0,500,3.46723555138274,,,Mismatched
2020-07-08T07:00:08.931000Z,6.0,0,5.074219954686589,,,Mismatched
2020-07-08T07:00:08.931000Z,6.0,500,4.578439354757442,,,Mismatched
2020-07-08T07:00:08.931000Z,9.0,1000,3.6259120673646033,,,Mismatched
2020-07-08T07:00:08.931000Z,15.0,0,4.135042586089434,,,Mismatched
2020-07-08T07:00:08.931000Z,15.0,500,4.38834421543539,,,Mismatched
2020-07-08T07:00:08.931000Z,18.0,500,3.6001932347126178,,,Mismatched
2020-07-08T07:00:08.931000Z,21.0,1000,4.48195645141653,,,Mismatched
2020-07-08T07:00:08.931000Z,27.0,1000,4.365816219408687,,,Mismatched
2020-07-08T07:02:38.931000Z,0.0,500,4.000528857388577,,,Mismatched
2020-07-08T07:02:38.931000Z,0.0,1000,5.059482468708676,,,Mismatched
2020-07-08T07:02:38.931000Z,6.0,1000,4.800133721448438,,,Mismatched
2020-07-08T07:02:38.931000Z,9.0,1000,3.536660852100438,,,Mismatched
2020-07-08T07:02:38.931000Z,12.0,500,4.327663265695287,,,Mismatched
2020-07-08T07:02:38.931000Z,15.0,500,4.14761036362068,,,Mismatched
2020-07-08T07:02:38.931000Z,24.0,500,4.21704643698981,,,Mismatched
2020-07-08T07:02:38.931000Z,24.0,1000,4.683457670799402,,,Mismatched
2020-07-08T07:02:38.931000Z,27.0,500,3.5707117456448128,,,Mismatched
2020-07-08T07:02:38.931000Z,27.0,1000,3.691672907304326,,,Mismatched
2020-07-08T07:03:08.931000Z,6.0,1000,4.25841275659717,,,Mismatched
2020-07-08T07:03:08.931000Z,15.0,500,3.515874180024854,,,Mismatched
2020-07-08T07:03:08.931000Z,15.0,1000,4.6107351848363125,,,Mismatched
2020-07-08T07:03:08.931000Z,18.0,500,3.528369391803668,,,Mismatched
2020-07-08T07:03:08.931000Z,24.0,500,4.273944021966714,,,Mismatched
2020-07-08T07:03:08.931000Z,24.0,1000,4.499034013621696,,,Mismatched
2020-07-08T07:03:08.931000Z,27.0,1000,4.730927123337261,,,Mismatched
2020-07-08T07:11:08.931000Z,6.0,500,3.9728865921367897,,,Mismatched
2020-07-08T07:11:08.931000Z,6.0,1000,4.03161094663299,,,Mismatched
2020-07-08T07:11:08.931000Z,9.0,1000,4.216641677996843,,,Mismatched
2020-07-08T07:11:08.931000Z,18.0,500,3.973485245137092,,,Mismatched
2020-07-08T07:11:08.931000Z,18.0,1000,4.030371906286084,,,Mismatched
2020-07-08T07:11:08.931000Z,24.0,500,4.6149709272854444,,,Mismatched
2020-07-08T07:16:08.931000Z,0.0,1000,3.9942807476704334,,,Mismatched
2020-07-08T07:16:08.931000Z,3.0,1000,3.7389251849422367,,,Mismatched
2020-07-08T07:16:08.931000Z,15.0,0,3.7847628322592457,,,Mismatched
2020-07-08T07:16:08.931000Z,21.0,1000,4.100658421353699,,,Mismatched
2020-07-08T07:16:08.931000Z,27.0,500,4.675796322395039,,,Mismatched
2020-07-08T07:16:08.931000Z,27.0,1000,4.042398435068937,,,Mismatched
2020-07-08T07:20:08.931000Z,12.0,1000,4.41589836657334,,,Mismatched
2020-07-08T07:20:08.931000Z,15.0,0,4.873545831165214,,,Mismatched
2020-07-08T07:20:08.931000Z,15.0,500,3.982364322613904,,,Mismatched
2020-07-08T07:20:08.931000Z,18.0,1000,4.301668806509206,,,Mismatched
2020-07-08T07:20:08.931000Z,21.0,500,4.626830926506743,2.0,3.0,Mismatched
2020-07-08T07:20:08.931000Z,21.0,1000,3.587390732098198,,,Mismatched
2020-07-08T07:20:08.931000Z,24.0,500,4.355373301743231,,,Mismatched
2020-07-08T07:20:08.931000Z,27.0,1000,4.0848230878601095,,,Mismatched
2020-07-08T07:25:08.931000Z,6.0,1000,3.653690004736204,,,Mismatched
2020-07-08T07:25:08.931000Z,12.0,500,4.014136629365705,,,Mismatched
2020-07-08T07:25:08.931000Z,15.0,500,3.698446890352588,,,Mismatched
2020-07-08T07:25:08.931000Z,21.0,500,4.36968310367437,,,Mismatched
2020-07-08T07:25:08.931000Z,21.0,1000,4.165906375118736,,,Mismatched
2020-07-08T07:25:08.931000Z,27.0,500,4.491505807628465,,,Mismatched
